
地点：成都-武侯区公司性质：民营公司规模：100-499人经验：3-5年学历：大专职位月薪：6001-8000元/月 工资面议！ 岗位职责： 1、精通PHP编程，有过大型Web应用程序（如b2b、b2c等）项目开发经验者优先； 2、熟悉Unix nux操作系统，熟悉Shell/Perl脚本编程及常用Unix管理命令； 3、熟悉常见的关系型数据库（最好是Mysql、PostgreSQL数据库），...
地点：成都公司性质：外商独资公司规模：20-99人经验：无经验学历：中专职位月薪：3500-5000元/月 工作内容 1、根据客户需求进行php网站建设、可视化后台架构 2、维护客户网站的日常运行 3、优化公司官网的页面、流程，提升用户使用体验 任职要求： 1、专业不限，要有一定的逻辑思维, 热爱互联网工作； 2、对php有浓厚的兴趣，并有打算从事PHP
地点：成都公司性质：民营公司规模：20-99人经验：3-5年学历：大专职位月薪：6000-12000元/月...PHP代码的调试修改 4.至少有一个大中项目以上的独立、完整开发经验； 6.熟悉MVC开发， 了解面向对象 PHP 开发 框架； 7.能进行简单的需求分析，并输出相应的面向对象设计文档 8.有参与测试的经验，有编写测试用例...
地点：成都-高新区公司性质：股份制企业公司规模：20-99人经验：1-3年学历：大专职位月薪：6000-10000元/月 岗位职责： 1、负责平台模块功能开发、调试； 2、负责平台系统开发、单元测试、系统对接工作； 3、负责公司商城系统的二次开发； 4、负责技术文档的编写工作。 任职要求： 1、3年以上PHP开发工作经验，有良好的沟通和理解能力。能独立带领小团队完成产品的开发工作者优先； ...
地点：成都公司性质：民营公司规模：100-499人经验：3-5年学历：大专职位月薪：8000-12000元/月 岗位职责： 1、根据开发进度和任务分配，完成相应模块软件的设计、开发、编程任务； 2、对所编写的PHP程序进行严格的综合测试，进行系统故障的诊断、定位、分析和调试，以实施产品测试方案； 3、在上级的领导和监督下定期完成量化的工作要求； 4、编写系统文档以及实施系统文档计划，管理相关文...
地点：成都-武侯区公司性质：股份制企业公司规模：1000-9999人学历：大专职位月薪：4001-6000元/月 1、Java\Andorid\ios\php开发工程师等； 2、软件测试，硬件开发。 二、专业要求： 1、统招大专及以上 2、计算机软件类、计算机、软件、测试、网络、信息、通信、电子、数学、信管、自动化等相关专业； 三、主要开发技术及业务方向： 1、J2EE软件开发,JAVA，S...
地点：成都-武侯区公司性质：股份制企业公司规模：1000-9999人学历：大专职位月薪：8001-10000元/月 任职资格： 1.大专及以上学历，计算机及相关专业； 2.有PHP相关知识基础 3.熟悉Linux操作系统； 4.能够熟练掌握MySQL数据库相关应用； 5.良好的学习能力，较强的工作承压能力。 备注： 试用期1-3个月，转正后享有平均月薪不低于5000元/月收入 工作时间：行政班...
地点：成都公司性质：上市公司公司规模：1000-9999人学历：大专职位月薪：10001-15000元/月...PHP应用框架，如CodeIgniter、Yii、ThinkPHP，了解他们的优缺点及适用场景； 5、熟悉PHP缓存技术,熟练操作Linux服务器，对WEB服务器熟悉，能独立搭建LNMP环境； 6、思路清晰，具备良好的沟通能力和理解能力，具备良好的代码...
地点：成都-双流区公司性质：股份制企业公司规模：100-499人学历：大专职位月薪：6001-8000元/月 一、招聘职位： 1、Java\Andorid\ios\php开发工程师等； 2、软件测试，硬件开发。 二、专业要求： 1、统招大专及以上 2、计算机软件类、计算机、软件、测试、网络、信息、通信、电子、数学、信管、自动化等相关专业； 三、主要开发技术及业务方向： 1、J2...
地点：成都-武侯区公司性质：股份制企业公司规模：10000人以上经验：1-3年学历：大专职位月薪：10001-15000元/月 （ 此岗位需全国出差授课，对此介意者慎投递。） 岗位职责： 1. 按照教学规范和教学大纲高质量完成PHP课程的授课任务； 2. 带领学员参加实训并指导学员完成实操项目。 3. 根据学生及市场需要，高质量完成公开课、讲座、网络直播课等授课任务； 4. 完成相关的教学资料（实...
地点：成都公司性质：股份制企业公司规模：1000-9999人学历：本科职位月薪：10001-15000元/月 岗位职责: 1、参与PHP的项目开发工作； 2、参与项目业务需求讨论与功能实现方案； 3、按既定方案进行程序的编写工作； 4、编写、整理软件开发文档； 5、参与软件工程系统的设计、开发、测试等过程。 任职资格: 1、本科及以上学历，计算机或相关专业(优秀人才，专业和学历可适当...
地点：成都-青羊区公司性质：民营公司规模：100-499人学历：中专职位月薪：3000-5000元/月 工作内容 1、根据客户需求进行php网站建设、可视化后台架构 2、维护客户网站的日常运行 3、优化公司官网的页面、流程，提升用户使用体验 应聘条件 1、大专及以上学历，网站制作相关专业毕业优先 2、者协助PHP工程师跟进项目。 3、学习能力强，有良好的主动性和责任感 ...
地点：成都公司性质：民营公司规模：20-99人经验：1年以下学历：中专职位月薪：4001-6000元/月 【任职要求】 1、对php有浓厚的兴趣，并有从事PHP开发工作的意向； 2、有一定的逻辑思维,条理性强，喜欢从事IT技术类工作； 3、有团队精神，愿意虚心学习，能够协助工程师完成项目开发工作； 4、吃苦耐劳，有一定的自我约束和控制能力，意志力坚强； 注：应届生...
地点：成都公司性质：民营公司规模：1000-9999人经验：1-3年学历：本科职位月薪：70001-100000元/月 岗位职责： 为公司打造属于自身的产品（非外包性质）。 任职要求： 1.熟悉php面向对象编程 2. 了解前端语言 3. 熟悉mysql并能独立设计大中型项目者 4. 有2-3年项目开发经验者，并开发过大型项目者优先 5. 掌握多门编程语言人员优先 6. 熟练掌握TP5.0框架...
地点：成都公司性质：股份制企业公司规模：1000-9999人经验：1-3年学历：大专职位月薪：6001-8000元/月...PHP后端开发经验； 4、熟悉MySQL/MSSQL等常用数据库； 5、有服务器部署和运维经验； 6、有较强的沟通能力，及分析定位和解决问题的能力； 7、有较强的学习能力和强烈的进取心； 8、有高并发、高性能应用架构及开发经验。 薪资面议
地点：成都-锦江区公司性质：民营公司规模：20-99人经验：1年以下学历：中专职位月薪：4001-6000元/月 职位描述： 1. 执行研发任务工作安排，按质按量按时完成产品代码设计实现及技术文档撰写； 2. 参与新产品的研发项目； 3．负责现有产品的维护、开发与升级； 4．基于PHP平台的项目开发。 任职资格： 1、工作态度端正，有责任感，组织性、纪律性强； 2、高中及以...
地点：成都-武侯区公司性质：民营公司规模：100-499人经验：1年以下学历：中专职位月薪：2001-4000元/月 任职要求： 1.专业不限，要有一定的逻辑思维, 热爱互联网工作； 2.对php有浓厚的兴趣，并有打算从事PHP的意向。 3.学习能力强，工作热情高，富有责任感，在高级工程师的指导下完成工作内容； 4.本岗位欢迎应届毕业生前来应聘。...
地点：成都-高新区公司性质：民营公司规模：100-499人学历：中专职位月薪：3000-5000元/月 工作内容 1、根据客户需求进行php网站建设、可视化后台架构 2、维护客户网站的日常运行 3、优化公司官网的页面、流程，提升用户使用体验 应聘条件 1、中专及以上学历，网站制作相关专业毕业优先 2、者协助PHP工程师跟进项目。 3、学习能力强，有良好...
地点：成都公司性质：民营公司规模：100-499人经验：1年以下学历：中专职位月薪：4001-6000元/月 【任职要求】 1、对php有浓厚的兴趣，并有从事PHP开发工作的意向； 2、有一定的逻辑思维,条理性强，喜欢从事IT技术类工作； 3、有团队精神，愿意虚心学习，能够协助工程师完成项目开发工作； 4、吃苦耐劳，有一定的自我约束和控制能力，意志力坚强； 注：应届生...
地点：成都-武侯区公司性质：民营公司规模：100-499人经验：1年以下学历：中专职位月薪：4001-6000元/月 工作内容 1、根据客户需求进行php网站建设、可视化后台架构 2、维护客户网站的日常运行 3、优化公司官网的页面、流程，提升用户使用体验 应聘条件 1、高中及以上学历，网站制作相关专业毕业优先 2、无基础者协助PHP工程师跟进项目。 3、学习能力强，...
地点：成都公司性质：民营公司规模：20-99人经验：1年以下学历：中专职位月薪：4001-6000元/月 任职要求： 1、专科及以上学历，计算机，理工科专业 2、思路清晰，擅长收集、综合和归纳； 3、喜欢PHP网页开发，有责任感 4、本岗位欢迎优秀应届毕业生前来应聘。 岗位职责： 1、协助PHP工程师处理和解决所负责的任务 2、根据开发进度和任务分配，完成相应...
地点：成都公司性质：民营公司规模：20-99人经验：1年以下学历：高中职位月薪：4001-6000元/月 任职要求： 1.专业不限，要有一定的逻辑思维, 热爱互联网工作； 2.对php有浓厚的兴趣，并有打算从事PHP的意向。 3.学习能力强，工作热情高，富有责任感，在高级工程师的指导下完成工作内容； 4.本岗位欢迎应届毕业生前来应聘。（学习能力强者可宽松学历要求） ...
地点：成都-武侯区公司性质：民营公司规模：20-99人经验：1年以下学历：中专职位月薪：4001-6000元/月 【任职要求】 1、对php有浓厚的兴趣，并有从事PHP开发工作的意向； 2、有一定的逻辑思维,条理性强，喜欢从事IT技术类工作； 3、有团队精神，愿意虚心学习，能够协助工程师完成项目开发工作； 4、吃苦耐劳，有一定的自我约束和控制能力，意志力坚强； 注：应届生...
地点：成都-青羊区公司性质：民营公司规模：100-499人学历：中专职位月薪：3000-5000元/月 工作内容 1、根据客户需求进行php网站建设、可视化后台架构 2、维护客户网站的日常运行 3、优化公司官网的页面、流程，提升用户使用体验 应聘条件 1、中专及以上学历，网站制作相关专业毕业优先 2、无基础者协助PHP工程师跟进项目。 3、学习能力...
地点：成都-高新区公司性质：民营公司规模：100-499人学历：中专职位月薪：3000-5000元/月 岗位职责： 1、中专（含）及以上学历，计算机相关专业优先。 2、作为储备工程师要认真学习和全面了解公司的相关情况和工作细节 3、熟练掌握公司所应用的专业技术 4、负责公司基本项目的开发 5、参与公司所用技术的优化和升级 任职资格： 1、对计算机编程语言有兴趣 2、对PHP
地点：成都-高新区公司性质：民营公司规模：100-499人学历：中专职位月薪：3000-5000元/月 工作内容 1、根据客户需求进行php网站建设、可视化后台架构 2、维护客户网站的日常运行 3、优化公司官网的页面、流程，提升用户使用体验 应聘条件 1、中专及以上学历，网站制作相关专业毕业优先 2、者协助PHP工程师跟进项目。 3、学习能力强，有...
地点：成都公司性质：民营公司规模：100-499人经验：1年以下学历：中专职位月薪：4001-6000元/月 任职要求： 1、高中及以上学历，理工科专业 2、思路清晰，擅长收集、综合和归纳； 3、喜欢PHP网页开发，有责任感 4、本岗位欢迎优秀应届毕业生前来应聘。 岗位职责： 1、协助PHP工程师处理和解决所负责的任务 2、根据开发进度和任务分配，完成相应网页的开...
地点：成都-高新区公司性质：民营公司规模：20-99人经验：1年以下学历：中专职位月薪：4001-6000元/月 【任职要求】 1、对php有浓厚的兴趣，并有从事PHP开发工作的意向； 2、有一定的逻辑思维,条理性强，喜欢从事IT技术类工作； 3、有团队精神，愿意虚心学习，能够协助工程师完成项目开发工作； 4、吃苦耐劳，有一定的自我约束和控制能力，意志力坚强； 注：应届生...
地点：成都-武侯区公司性质：民营公司规模：100-499人经验：1年以下学历：中专职位月薪：4001-6000元/月 任职要求： 1、高中及以上学历，理工科专业 2、思路清晰，擅长收集、综合和归纳； 3、喜欢PHP网页开发，有责任感 4、本岗位欢迎优秀应届毕业生前来应聘。 岗位职责： 1、协助PHP工程师处理和解决所负责的任务 2、根据开发进度和任务分配，完成相应网页的开...
地点：成都-武侯区公司性质：民营公司规模：100-499人经验：1年以下学历：中专职位月薪：4001-6000元/月 岗位要求： 1、理工科专业，并有打算从事PHP开始的意向 2、学习能力强，逻辑好 3、吃苦耐劳，有一定的自我约束和控制能力，意志力坚强 4、计算机专业应届毕业生优先 岗位职责: 1、协助PHP开发工程师开发网站 2、协助维护网站后台等工作 3...
地点：成都-武侯区公司性质：民营公司规模：100-499人学历：中专职位月薪：3000-5000元/月 任职要求 1、对php有浓厚的兴趣，并有从事PHP开发工作的意向； 2、有一定的逻辑思维,条理性强，喜欢从事IT技术类工作； 3、有团队精神，愿意虚心学习，能够协助工程师完成项目开发工作； 4、吃苦耐劳，有一定的自我约束和控制能力，意志力坚强； 注：应届生可放...
地点：成都公司性质：民营公司规模：100-499人学历：中技职位月薪：3000-5000元/月 任职要求： 1、中专及以上学历，理工科专业 2、思路清晰，擅长收集、综合和归纳； 3、喜欢PHP网页开发，有责任感 4、本岗位欢迎优秀应届毕业生前来应聘。 岗位职责： 1、协助PHP工程师处理和解决所负责的任务 2、根据开发进度和任务分配，完成相应网页的开...
地点：成都-锦江区公司性质：民营公司规模：20-99人经验：1年以下学历：中专职位月薪：4001-6000元/月 任职要求： 1.专业不限，要有一定的逻辑思维,热爱互联网工作； 2.但必须对高端建站行业有兴趣；热爱互联网，喜欢从事IT技术类工作； 3.学习能力强，工作热情高，富有责任感，在高级工程师的指导下完成工作内容； 岗位职责： 1、负责采用PHP+MYSQL技术开发网站前台功能及...
地点：成都公司性质：民营公司规模：1000-9999人学历：本科职位月薪：8001-10000元/月 岗位职责： 为公司打造属于自身的产品（非外包性质） 任职要求： 1.熟悉php面向对象编程 2. 了解前端语言 3. 熟悉mysql并能独立设计大中型项目者 4. 有2-3年项目开发经验者，并开发过大型项目者优先 5. 掌握多门编程语言人员优先 6. 熟练掌握TP5.0框架优...
地点：成都-青羊区公司性质：民营公司规模：100-499人学历：中专职位月薪：3000-5000元/月 任职要求： 1.专业不限，要有一定的逻辑思维, 热爱互联网工作； 2.对php有浓厚的兴趣，并有打算从事PHP的意向。 3.学习能力强，工作热情高，富有责任感，在高级工程师的指导下完成工作内容； 4.本岗位欢迎应届毕业生前来应聘。（学习能力强者可宽松学历要求） ...
地点：成都公司性质：民营公司规模：20-99人经验：1年以下学历：大专职位月薪：4001-6000元/月 任职要求： 1.专业不限，要有一定的逻辑思维, 热爱互联网工作； 2.对php有兴趣，并有打算从事PHP的意向。 3.学习能力强，工作热情高，富有责任感，在高级工程师的指导下完成工作内容； 4.本岗位欢迎应届毕业生前来应聘。（学习能力强者可宽松学历要求） ...
地点：成都-武侯区公司性质：民营公司规模：100-499人经验：1年以下学历：中专职位月薪：4001-6000元/月 【任职要求】 1、对php有浓厚的兴趣，并有从事PHP开发工作的意向； 2、有一定的逻辑思维,条理性强，喜欢从事IT技术类工作； 3、有团队精神，愿意虚心学习，能够协助工程师完成项目开发工作； 4、吃苦耐劳，有一定的自我约束和控制能力，意志力坚强； 注：应届生...
地点：成都公司性质：民营公司规模：100-499人学历：中专职位月薪：3000-5000元/月 任职要求： 1.专业不限，要有一定的逻辑思维, 热爱互联网工作； 2.对php有浓厚的兴趣，并有打算从事PHP的意向。 3.学习能力强，工作热情高，富有责任感，在高级工程师的指导下完成工作内容； 4.本岗位欢迎应届毕业生前来应聘。（学习能力强者可宽松学历要求） ...
地点：成都-金牛区公司性质：民营公司规模：20-99人经验：无经验学历：大专职位月薪：4001-6000元/月 任职要求： 1.专业不限，要有一定的逻辑思维, 热爱互联网工作； 2.对php有浓厚的兴趣，并有打算从事PHP的意向。 3.学习能力强，工作热情高，富有责任感，在高级工程师的指导下完成工作内容； 4.本岗位欢迎应届毕业生前来应聘。（学习能力强者可宽松学历要求） ...
地点：成都-武侯区公司性质：民营公司规模：20-99人经验：无经验学历：中技职位月薪：4001-6000元/月 任职要求： 1.专业不限，要有一定的逻辑思维, 热爱互联网工作； 2.对php有浓厚的兴趣，并有打算从事PHP的意向。 3.学习能力强，工作热情高，富有责任感，在高级工程师的指导下完成工作内容； 4.本岗位欢迎应届毕业生前来应聘。（学习能力强者可宽松学历要求） ...
地点：成都公司性质：民营公司规模：500-999人经验：无经验学历：大专 备注：需要出差授课 岗位职责: 1. 按照教学规范和教学大纲高质量完成php/java/web前端课程的授课任务； 2. 带领学员参加实训并指导学员完成实操项目。 3. 根据学生及市场需要，高质量完成公开课、讲座、网络直播课等授课任务； 4. 完成相关的教学资料（实训大纲、教学PPT...
地点：成都-锦江区公司性质：民营公司规模：20-99人经验：1年以下学历：中专职位月薪：4001-6000元/月 岗位要求： 1、理工科专业，并有打算从事PHP开始的意向 2、学习能力强，逻辑好 3、吃苦耐劳，有一定的自我约束和控制能力，意志力坚强 4、计算机专业应届毕业生优先 岗位职责: 1、协助PHP开发工程师开发网站 2、协助维护网站后台等工作 3...
地点：成都-金牛区公司性质：民营公司规模：10000人以上经验：无经验学历：大专职位月薪：3000-5500元/月 岗位要求： 　　1、大专及以上学历具有上进心; 　　2、致力于计算机行业发展,对计算机与互联网行业感兴趣; 　　3，具有一定的计算机理论与操作基础 　　4、经验不限,面试通过后有老员工带领提供岗前培训; 　薪资福利： 　　3个月转正(表现优秀者可提前)，月薪3000起+绩效提成，双休，五险一金，餐...
地点：成都-锦江区公司性质：民营公司规模：100-499人经验：1年以下学历：中专职位月薪：4001-6000元/月 任职要求： 1.专业不限，要有一定的逻辑思维, 热爱互联网工作； 2.对php有浓厚的兴趣，并有打算从事PHP的意向。 3.学习能力强，工作热情高，富有责任感，在高级工程师的指导下完成工作内容； 4.本岗位欢迎应届毕业生前来应聘。（学习能力强者可宽松学历要求） ...
地点：成都公司性质：民营公司规模：100-499人经验：3-5年学历：大专职位月薪：10001-15000元/月...PHP编程，熟练运用MVC框架，如zend framework 2.0、Yii框架； 4、熟悉PHP编程语言的代码规范，较强的文档管理能力； 5、熟悉 div+css+js(jquery)； 6、熟悉Linux系统，具有数据库索引优化、查询优化和存储优化经验，...
地点：成都-武侯区公司性质：民营公司规模：100-499人经验：1年以下学历：中专职位月薪：4001-6000元/月 任职要求： 1.专业不限，要有一定的逻辑思维, 热爱互联网工作； 2.对php有浓厚的兴趣，并有打算从事PHP的意向。 3.学习能力强，工作热情高，富有责任感，在高级工程师的指导下完成工作内容； 4.本岗位欢迎应届毕业生前来应聘。（学习能力强者可宽松学历要求） ...
地点：成都公司性质：事业单位公司规模：1000-9999人学历：大专职位月薪：6001-8000元/月...PHP等。 3、入职前同意在园区参加岗前集中实训4个月(实训期间，不用实际支付任何费用，实训费参加工作后一年内偿还)。 4、工作首年需在北京就职，次年可申请调回原籍所在省会城市的分公司或合作企业工作，亦可自主创业。 待遇： 1、签订正式劳动合同，享受国家规定的保险及福利待遇。 2...
地点：成都-锦江区公司性质：民营公司规模：100-499人经验：3-5年学历：大专职位月薪：6000-9000元/月...PHP缓存技术、静态化设计方面的经验； 5、有良好的代码习惯，要求结构清晰，命名规范，代码冗余率低； 6、有创新思想，敢于挑战新事物，了解用户体验； 7、责任心强，良好的对外沟通和团队协作能力，富于团队精神和敬业精神，具有良好的自学能力和独立解决问题的能力。 8、可承受一定的...
地点：成都公司性质：民营公司规模：100-499人学历：大专职位月薪：2001-4000元/月...PHP+MYSQL技术开发网站前台功能及后台功能系统； 2、负责网页切图，采用DIV+CSS布局制作静态网页，兼容IE6、IE7、IE8FF浏览器； 3、掌握SVN版本控制工具，采用SVN与其他工程师实现代码同步及协同开发； 4、团队协作，配合项目经理的管理工作，高效完成网...
地点：成都公司性质：上市公司公司规模：100-499人学历：大专职位月薪：2001-4000元/月 岗位要求： 1、18-30岁，专业不限，大专及以上学历者优先 2、需对计算机、游戏开发、设计、网站建设有兴趣 3、有一定的逻辑思维，会简单电脑操作 4、面试通过，直接上岗，无经验者，人品优秀可先带薪实习后上岗 福利待遇： 1、周末双休，每天8小时上班时间，无夜班，不加班， 2、大量有奖金项目可做，...
